sample_index,timestamp,eeg
5154,1782309469.3658435,945
5155,1782309469.3667707,949
5156,1782309469.3667796,967
5157,1782309469.366783,959
5158,1782309469.3667853,969
5159,1782309469.3667874,962
5160,1782309469.4061036,962
5161,1782309469.4061208,958
5162,1782309469.4061236,964
5163,1782309469.4061255,961
5164,1782309469.4061282,965
5165,1782309469.775578,959
5166,1782309469.775588,957
5167,1782309469.7755897,959
5168,1782309469.7755911,965
5169,1782309469.7755926,960
5170,1782309469.7756886,965
5171,1782309469.7756906,958
5172,1782309469.7756915,967
5173,1782309469.7756925,951
5174,1782309469.7756937,964
5175,1782309469.7757201,963
5176,1782309469.7757213,961
5177,1782309469.7757223,958
5178,1782309469.7757232,968
5179,1782309469.7757246,967
5180,1782309469.9811535,966
5181,1782309469.9811654,972
5182,1782309469.9811683,968
5183,1782309469.9811704,977
5184,1782309469.9811726,964
5185,1782309469.9829717,970
5186,1782309469.9829745,979
5187,1782309469.9829757,968
5188,1782309469.9829767,973
5189,1782309469.9829779,987
5190,1782309470.1869373,934
5191,1782309470.1869545,975
5192,1782309470.186958,964
5193,1782309470.1869605,970
5194,1782309470.1869628,960
5195,1782309470.1871502,971
5196,1782309470.1871529,959
5197,1782309470.1871548,971
5198,1782309470.1871567,962
5199,1782309470.1871586,961
5200,1782309470.187235,955
5201,1782309470.187237,967
5202,1782309470.187239,959
5203,1782309470.1872404,979
5204,1782309470.187242,983
5205,1782309470.392269,979
5206,1782309470.3922844,983
5207,1782309470.3922877,976
5208,1782309470.39229,972
5209,1782309470.3922923,962
5210,1782309470.395348,971
5211,1782309470.3953564,969
5212,1782309470.39536,973
5213,1782309470.3953629,969
5214,1782309470.3953652,971
5215,1782309470.5987291,967
5216,1782309470.5987475,959
5217,1782309470.5987515,968
5218,1782309470.5987544,970
5219,1782309470.598757,968
5220,1782309470.5989306,974
5221,1782309470.5989332,962
5222,1782309470.5989356,967
5223,1782309470.598937,964
5224,1782309470.5989392,972
5225,1782309470.7587013,970
5226,1782309470.7587204,968
5227,1782309470.7587242,968
5228,1782309470.7587266,967
5229,1782309470.7587292,971
5230,1782309470.8695214,969
5231,1782309470.8695412,973
5232,1782309470.8695447,970
5233,1782309470.8695467,973
5234,1782309470.869549,972
5235,1782309470.9651203,971
5236,1782309470.9651353,965
5237,1782309470.965137,974
5238,1782309470.9651382,962
5239,1782309470.9651396,971
5240,1782309471.0235417,968
5241,1782309471.0235546,968
5242,1782309471.0235581,966
5243,1782309471.0235624,968
5244,1782309471.023565,962
5245,1782309471.110392,972
5246,1782309471.1104076,964
5247,1782309471.1104095,966
5248,1782309471.1104107,954
5249,1782309471.1104124,966
5250,1782309471.2095919,970
5251,1782309471.2096107,965
5252,1782309471.209614,969
5253,1782309471.2096167,967
5254,1782309471.209619,971
5255,1782309471.3644705,973
5256,1782309471.3644884,970
5257,1782309471.3644917,967
5258,1782309471.3644943,973
5259,1782309471.364497,969
5260,1782309471.4398315,973
5261,1782309471.4398515,970
5262,1782309471.4398549,975
5263,1782309471.439858,969
5264,1782309471.43986,971
5265,1782309471.5230818,960
5266,1782309471.5231001,972
5267,1782309471.5231032,954
5268,1782309471.5231054,973
5269,1782309471.523107,977
5270,1782309471.6210258,980
5271,1782309471.6210477,979
5272,1782309471.6210525,973
5273,1782309471.6210558,972
5274,1782309471.6210587,980
5275,1782309471.826299,968
5276,1782309471.8263168,959
5277,1782309471.8263202,983
5278,1782309471.826322,973
5279,1782309471.8263242,977
5280,1782309471.8265047,980
5281,1782309471.8265078,978
5282,1782309471.8265097,975
5283,1782309471.8265114,979
5284,1782309471.826513,978
5285,1782309472.0309966,986
5286,1782309472.0310097,971
5287,1782309472.0310152,984
5288,1782309472.0310178,975
5289,1782309472.03102,977
5290,1782309472.032844,984
5291,1782309472.0328467,979
5292,1782309472.032848,979
5293,1782309472.0328488,983
5294,1782309472.03285,973
5295,1782309472.2355661,971
5296,1782309472.2355843,975
5297,1782309472.2355876,981
5298,1782309472.23559,985
5299,1782309472.2355924,974
5300,1782309472.2358425,981
5301,1782309472.2358456,983
5302,1782309472.2358475,964
5303,1782309472.2358522,966
5304,1782309472.2358544,979
5305,1782309472.4383435,985
5306,1782309472.4383602,967
5307,1782309472.4383636,979
5308,1782309472.438366,968
5309,1782309472.438369,979
5310,1782309472.4385836,975
5311,1782309472.4385865,985
5312,1782309472.4385884,983
5313,1782309472.4385908,985
5314,1782309472.4385927,973
5315,1782309472.6436396,978
5316,1782309472.6436567,985
5317,1782309472.64366,977
5318,1782309472.6436632,985
5319,1782309472.6436665,961
5320,1782309472.6438425,975
5321,1782309472.6438453,984
5322,1782309472.6438475,985
5323,1782309472.6438491,982
5324,1782309472.6438513,987
5325,1782309472.8484907,976
5326,1782309472.8485105,978
5327,1782309472.8485134,959
5328,1782309472.8485155,982
5329,1782309472.848518,978
5330,1782309472.8487144,975
5331,1782309472.8487167,977
5332,1782309472.8487186,970
5333,1782309472.8487213,970
5334,1782309472.8487234,982
5335,1782309473.0567005,975
5336,1782309473.0567102,985
5337,1782309473.0567129,967
5338,1782309473.0567153,980
5339,1782309473.056718,987
5340,1782309473.058508,979
5341,1782309473.0585105,982
5342,1782309473.0585122,975
5343,1782309473.0585132,971
5344,1782309473.058514,987
5345,1782309473.2768748,982
5346,1782309473.276889,983
5347,1782309473.2768922,965
5348,1782309473.2768948,975
5349,1782309473.276897,961
5350,1782309473.3487751,974
5351,1782309473.3487852,991
5352,1782309473.3487873,968
5353,1782309473.3487887,977
5354,1782309473.34879,982
5355,1782309473.6712418,983
5356,1782309473.6712604,974
5357,1782309473.6712635,982
5358,1782309473.6712658,969
5359,1782309473.6712687,971
5360,1782309473.6714664,978
5361,1782309473.6714687,982
5362,1782309473.6714709,977
5363,1782309473.6714728,980
5364,1782309473.671475,978
5365,1782309473.6715274,972
5366,1782309473.6715298,977
5367,1782309473.6715314,969
5368,1782309473.6715336,976
5369,1782309473.6715357,977
5370,1782309473.671578,970
5371,1782309473.671581,981
5372,1782309473.6715834,979
5373,1782309473.6715865,984
5374,1782309473.6715894,982
5375,1782309473.8726048,984
5376,1782309473.8726225,977
5377,1782309473.8726258,981
5378,1782309473.8726287,983
5379,1782309473.8726308,968
5380,1782309473.87283,988
5381,1782309473.8728335,962
5382,1782309473.872836,984
5383,1782309473.8728406,964
5384,1782309473.872843,981
5385,1782309474.0767272,958
5386,1782309474.0767395,979
5387,1782309474.0767424,968
5388,1782309474.0767448,977
5389,1782309474.076747,957
5390,1782309474.0785167,975
5391,1782309474.0785198,973
5392,1782309474.0785208,978
5393,1782309474.0785222,971
5394,1782309474.0785234,975
5395,1782309474.0870183,964
5396,1782309474.0870297,982
5397,1782309474.087032,971
5398,1782309474.0870337,985
5399,1782309474.0870357,956
5400,1782309474.2827766,959
5401,1782309474.282797,961
5402,1782309474.282801,974
5403,1782309474.2828038,977
5404,1782309474.2828069,984
5405,1782309474.297076,963
5406,1782309474.2970908,966
5407,1782309474.297095,957
5408,1782309474.2970982,977
5409,1782309474.2971015,971
5410,1782309474.4865324,971
5411,1782309474.4865477,972
5412,1782309474.4865496,971
5413,1782309474.4865508,963
5414,1782309474.4865522,974
5415,1782309474.4900043,982
5416,1782309474.4900088,967
5417,1782309474.4900107,982
5418,1782309474.490012,981
5419,1782309474.4900131,980
5420,1782309474.6913192,966
5421,1782309474.6913369,991
5422,1782309474.6913404,959
5423,1782309474.6913435,984
5424,1782309474.6913462,968
5425,1782309474.691519,973
5426,1782309474.6915221,973
5427,1782309474.691524,975
5428,1782309474.6915262,981
5429,1782309474.691528,985
5430,1782309474.896932,959
5431,1782309474.8969495,982
5432,1782309474.8969524,965
5433,1782309474.8969543,986
5434,1782309474.8969567,979
5435,1782309474.897135,981
5436,1782309474.8971376,972
5437,1782309474.89714,982
5438,1782309474.8971417,969
5439,1782309474.8971438,983
5440,1782309475.1008804,963
5441,1782309475.100892,980
5442,1782309475.1008945,970
5443,1782309475.100898,985
5444,1782309475.1009002,962
5445,1782309475.1084898,987
5446,1782309475.108503,979
5447,1782309475.1085052,985
5448,1782309475.1085072,974
5449,1782309475.1085086,979
5450,1782309475.3070195,979
5451,1782309475.3070354,965
5452,1782309475.3070395,972
5453,1782309475.3070426,973
5454,1782309475.3070455,986
5455,1782309475.3321185,965
5456,1782309475.33213,975
5457,1782309475.3321323,959
5458,1782309475.3321345,982
5459,1782309475.332136,976
5460,1782309475.7285247,977
5461,1782309475.7285473,974
5462,1782309475.7285511,979
5463,1782309475.728554,964
5464,1782309475.7285569,981
5465,1782309475.7287617,981
5466,1782309475.7287652,985
5467,1782309475.7287674,980
5468,1782309475.7287707,985
5469,1782309475.7287736,967
5470,1782309476.0079303,986
5471,1782309476.007949,969
5472,1782309476.0079534,988
5473,1782309476.0079572,976
5474,1782309476.00796,983
5475,1782309476.0081608,967
5476,1782309476.0081644,987
5477,1782309476.0081673,960
5478,1782309476.0081697,986
5479,1782309476.008174,970
5480,1782309476.0082576,992
5481,1782309476.008261,986
5482,1782309476.0082633,980
5483,1782309476.008266,982
5484,1782309476.0082684,984
5485,1782309476.0083187,978
5486,1782309476.0083215,980
5487,1782309476.008324,980
5488,1782309476.008326,983
5489,1782309476.0083284,984
5490,1782309476.3294394,977
5491,1782309476.3294532,983
5492,1782309476.3294568,984
5493,1782309476.3294597,984
5494,1782309476.3294625,985
5495,1782309476.3323085,983
5496,1782309476.3323817,983
5497,1782309476.3323832,979
5498,1782309476.3323846,985
5499,1782309476.3323855,982
5500,1782309476.3324113,981
5501,1782309476.3324127,979
5502,1782309476.3324137,985
5503,1782309476.3324144,984
5504,1782309476.3324153,984
5505,1782309476.3324442,984
5506,1782309476.3324451,988
5507,1782309476.3324466,988
5508,1782309476.3324473,973
5509,1782309476.3324482,985
5510,1782309476.5340436,981
5511,1782309476.534058,984
5512,1782309476.5340598,983
5513,1782309476.5340617,983
5514,1782309476.5340626,982
5515,1782309476.5342357,981
5516,1782309476.5342371,982
5517,1782309476.5342379,985
5518,1782309476.5342395,984
5519,1782309476.5342405,976
5520,1782309476.7398388,981
5521,1782309476.7398589,986
5522,1782309476.7398632,984
5523,1782309476.739866,984
5524,1782309476.739869,986
5525,1782309476.7400813,974
5526,1782309476.7400856,985
5527,1782309476.7400877,985
5528,1782309476.7400897,985
5529,1782309476.7400923,981
5530,1782309476.9450886,983
5531,1782309476.945106,980
5532,1782309476.945109,986
5533,1782309476.9451115,974
5534,1782309476.9451141,984
5535,1782309476.9453344,974
5536,1782309476.9453375,983
5537,1782309476.9453406,979
5538,1782309476.9453425,982
5539,1782309476.9453444,975
5540,1782309477.1483874,979
5541,1782309477.1484058,986
5542,1782309477.148409,982
5543,1782309477.1484118,983
5544,1782309477.1484146,986
5545,1782309477.1486735,987
5546,1782309477.1486766,984
5547,1782309477.1486783,980
5548,1782309477.1486804,983
5549,1782309477.1486833,986
5550,1782309477.3533986,972
5551,1782309477.3534102,983
5552,1782309477.3534136,980
5553,1782309477.3534162,983
5554,1782309477.3534186,977
5555,1782309477.3553767,984
5556,1782309477.3553805,981
5557,1782309477.3553822,983
5558,1782309477.3553839,983
5559,1782309477.3553853,978
5560,1782309477.3860908,971
5561,1782309477.386101,979
5562,1782309477.3861032,980
5563,1782309477.3861043,986
5564,1782309477.3861053,975
5565,1782309477.492016,979
5566,1782309477.4920301,974
5567,1782309477.4920337,983
5568,1782309477.4920363,978
5569,1782309477.4920385,987
5570,1782309477.7640326,970
5571,1782309477.7640502,983
5572,1782309477.764053,976
5573,1782309477.764057,982
5574,1782309477.7640593,979
5575,1782309477.7642865,985
5576,1782309477.7642894,983
5577,1782309477.7642913,985
5578,1782309477.7642934,976
5579,1782309477.764295,977
5580,1782309477.971038,980
5581,1782309477.971056,976
5582,1782309477.971059,983
5583,1782309477.9710615,975
5584,1782309477.9710646,980
5585,1782309477.9861758,978
5586,1782309477.9861932,974
5587,1782309477.9862084,974
5588,1782309477.9862108,978
5589,1782309477.9862146,971
5590,1782309477.9928267,984
5591,1782309477.992835,977
5592,1782309477.9928372,111
5593,1782309477.9928386,988
5594,1782309477.99284,971
5595,1782309477.9928412,113
5596,1782309477.9928424,982
5597,1782309478.1726694,974
5598,1782309478.1726875,47
5599,1782309478.172691,984
5600,1782309478.172697,975
5601,1782309478.1727011,59
5602,1782309478.1727047,982
5603,1782309478.1727078,977
5604,1782309478.3772233,978
5605,1782309478.3772392,976
5606,1782309478.3772438,4
5607,1782309478.3772476,984
5608,1782309478.3772507,973
5609,1782309478.3772535,976
5610,1782309478.378976,979
5611,1782309478.3789837,977
5612,1782309478.3789854,977
5613,1782309478.378987,968
5614,1782309478.3789885,972
5615,1782309478.3910432,983
5616,1782309478.3910515,974
5617,1782309478.3910542,972
5618,1782309478.391056,973
5619,1782309478.3910584,957
5620,1782309478.5819554,975
5621,1782309478.5819733,981
5622,1782309478.5819767,263
5623,1782309478.5819788,982
5624,1782309478.5819821,978
5625,1782309478.5819855,305
5626,1782309478.5819879,977
5627,1782309478.6011937,975
5628,1782309478.6012142,241
5629,1782309478.6012168,984
5630,1782309478.6012187,972
5631,1782309478.6012206,250
5632,1782309478.601222,980
5633,1782309478.601224,973
5634,1782309478.789422,213
5635,1782309478.7894397,975
5636,1782309478.7894433,974
5637,1782309478.7894459,181
5638,1782309478.789449,971
5639,1782309478.7894516,977
5640,1782309478.7894537,172
5641,1782309478.789456,973
5642,1782309478.9924054,973
5643,1782309478.9924202,166
5644,1782309478.992422,961
5645,1782309478.9924254,976
5646,1782309478.9924278,153
5647,1782309478.9924293,959
5648,1782309478.9924304,969
5649,1782309478.9925826,177
5650,1782309478.9925845,973
5651,1782309478.9925854,980
5652,1782309478.9925866,168
5653,1782309478.9925878,969
5654,1782309478.992589,973
5655,1782309478.9925907,113
5656,1782309478.9925919,940
5657,1782309479.199301,974
5658,1782309479.1993172,154
5659,1782309479.1993194,964
5660,1782309479.1993208,483
5661,1782309479.1993227,981
5662,1782309479.1993244,146
5663,1782309479.1993258,971
5664,1782309479.1993272,466
5665,1782309479.1993294,975
5666,1782309479.1994805,83
5667,1782309479.1994827,970
5668,1782309479.199484,392
5669,1782309479.1994865,975
5670,1782309479.199488,61
5671,1782309479.1994894,977
5672,1782309479.1994908,398
5673,1782309479.1994925,983
5674,1782309479.1994936,70
5675,1782309479.199495,971
5676,1782309479.2175834,417
5677,1782309479.217594,973
5678,1782309479.2175956,85
5679,1782309479.2175972,975
5680,1782309479.2175987,367
5681,1782309479.2176,976
5682,1782309479.2176013,39
5683,1782309479.2176023,975
5684,1782309479.2176037,326
5685,1782309479.2176046,966
5686,1782309479.3688166,971
5687,1782309479.3688347,319
5688,1782309479.368838,964
5689,1782309479.3688414,971
5690,1782309479.3688438,296
5691,1782309479.3688462,968
5692,1782309479.368848,974
5693,1782309479.5068207,305
5694,1782309479.5068352,968
5695,1782309479.5068386,973
5696,1782309479.5068417,285
5697,1782309479.5068457,972
5698,1782309479.506848,973
5699,1782309479.50685,295
5700,1782309479.5068521,974
5701,1782309479.5087736,975
5702,1782309479.5087764,336
5703,1782309479.5087774,968
5704,1782309479.5087786,711
5705,1782309479.5087793,979
5706,1782309479.5087802,314
5707,1782309479.5087812,970
5708,1782309479.5087829,632
5709,1782309479.5087843,976
5710,1782309479.8357835,266
5711,1782309479.8358006,967
5712,1782309479.835804,613
5713,1782309479.8358064,978
5714,1782309479.8358092,245
5715,1782309479.8358119,967
5716,1782309479.8358145,617
5717,1782309479.8358166,971
5718,1782309479.8358188,224
5719,1782309479.8358214,974
5720,1782309479.836061,591
5721,1782309479.8360634,978
5722,1782309479.836066,206
5723,1782309479.8360684,970
5724,1782309479.8360705,606
5725,1782309479.8360724,977
5726,1782309479.8360748,216
5727,1782309479.836077,972
5728,1782309479.8360791,571
5729,1782309479.8360827,807
5730,1782309479.8361456,217
5731,1782309479.8361483,966
5732,1782309479.83615,603
5733,1782309479.8361523,786
5734,1782309479.8361547,229
5735,1782309479.8361564,969
5736,1782309479.8361585,636
5737,1782309479.8361607,835
5738,1782309479.8361628,233
5739,1782309479.836165,967
5740,1782309480.016488,491
5741,1782309480.0164976,840
5742,1782309480.0164998,136
5743,1782309480.0165012,954
5744,1782309480.0165026,469
5745,1782309480.0165038,868
5746,1782309480.0165048,107
5747,1782309480.016506,963
5748,1782309480.0165071,492
5749,1782309480.016508,914
5750,1782309480.01661,140
5751,1782309480.016611,977
5752,1782309480.0166123,452
5753,1782309480.0166135,897
5754,1782309480.0166144,761
5755,1782309480.0166154,966
5756,1782309480.016616,423
5757,1782309480.0166173,894
5758,1782309480.016618,727
5759,1782309480.016619,972
5760,1782309480.220258,383
5761,1782309480.220274,948
5762,1782309480.2202756,661
5763,1782309480.2202778,976
5764,1782309480.2202792,422
5765,1782309480.2202814,932
5766,1782309480.2202828,769
5767,1782309480.2202842,955
5768,1782309480.2202854,400
5769,1782309480.2202866,923
5770,1782309480.220465,719
5771,1782309480.2204666,978
5772,1782309480.2204683,325
5773,1782309480.2204692,954
5774,1782309480.2204704,668
5775,1782309480.2204714,974
5776,1782309480.2204726,355
5777,1782309480.220474,956
5778,1782309480.2204752,702
5779,1782309480.2204769,635
5780,1782309480.4262352,319
5781,1782309480.426356,960
5782,1782309480.426359,664
5783,1782309480.4263613,770
5784,1782309480.4263635,282
5785,1782309480.4263654,959
5786,1782309480.4263673,710
5787,1782309480.4263687,712
5788,1782309480.4263709,299
5789,1782309480.4263728,973
5790,1782309480.4265854,690
5791,1782309480.426588,704
5792,1782309480.42659,287
5793,1782309480.4265933,963
5794,1782309480.4265957,664
5795,1782309480.4265974,739
5796,1782309480.4265993,281
5797,1782309480.426601,968
5798,1782309480.426603,699
5799,1782309480.4266047,672
5800,1782309480.6301384,336
5801,1782309480.630147,974
5802,1782309480.630149,705
5803,1782309480.6301503,724
5804,1782309480.630152,819
5805,1782309480.630153,966
5806,1782309480.6301541,635
5807,1782309480.6301556,758
5808,1782309480.6301568,817
5809,1782309480.6301582,966
5810,1782309480.631824,599
5811,1782309480.6318266,750
5812,1782309480.631828,833
5813,1782309480.631829,969
5814,1782309480.63183,630
5815,1782309480.6318307,770
5816,1782309480.631832,837
5817,1782309480.6318328,963
5818,1782309480.6318338,621
5819,1782309480.631835,760
5820,1782309480.8351815,825
5821,1782309480.8352377,970
5822,1782309480.8352416,600
5823,1782309480.8352437,792
5824,1782309480.8352458,830
5825,1782309480.8352475,974
5826,1782309480.8352492,611
5827,1782309480.8352509,811
5828,1782309480.835253,835
5829,1782309480.8352551,502
5830,1782309480.8355207,618
5831,1782309480.8355238,843
5832,1782309480.835526,819
5833,1782309480.8355277,532
5834,1782309480.8355308,551
5835,1782309480.835533,818
5836,1782309480.8355346,825
5837,1782309480.8355367,571
5838,1782309480.8355386,550
5839,1782309480.835541,855
5840,1782309481.244476,792
5841,1782309481.2444875,572
5842,1782309481.2444894,544
5843,1782309481.2444904,882
5844,1782309481.2444918,769
5845,1782309481.244493,587
5846,1782309481.2444944,475
5847,1782309481.2444959,891
5848,1782309481.2444968,771
5849,1782309481.2444983,580
5850,1782309481.2446265,447
5851,1782309481.244628,911
5852,1782309481.244629,735
5853,1782309481.24463,602
5854,1782309481.2446313,908
5855,1782309481.2446322,939
5856,1782309481.2446334,775
5857,1782309481.2446346,594
5858,1782309481.244636,881
5859,1782309481.2446373,912
5860,1782309481.2446654,760
5861,1782309481.2446663,639
5862,1782309481.244667,874
5863,1782309481.2446682,918
5864,1782309481.2446694,767
5865,1782309481.2446702,633
5866,1782309481.2446713,862
5867,1782309481.2446723,960
5868,1782309481.2446733,730
5869,1782309481.2446742,645
5870,1782309481.2446952,844
5871,1782309481.2446966,957
5872,1782309481.2446976,719
5873,1782309481.2446985,611
5874,1782309481.2447002,841
5875,1782309481.2447011,960
5876,1782309481.244702,675
5877,1782309481.2447035,637
5878,1782309481.2447045,893
5879,1782309481.2447054,426
5880,1782309481.412317,693
5881,1782309481.4123352,662
5882,1782309481.412339,874
5883,1782309481.4123418,427
5884,1782309481.4123447,701
5885,1782309481.412347,687
5886,1782309481.4123495,804
5887,1782309481.412352,444
5888,1782309481.4123545,656
5889,1782309481.4123573,687
5890,1782309481.4126453,865
5891,1782309481.412651,589
5892,1782309481.4126532,687
5893,1782309481.412655,699
5894,1782309481.4126565,796
5895,1782309481.4126585,448
5896,1782309481.41266,691
5897,1782309481.412662,709
5898,1782309481.4126635,794
5899,1782309481.4126654,461
5900,1782309481.562942,605
5901,1782309481.5629592,715
5902,1782309481.5629628,800
5903,1782309481.5629659,488
5904,1782309481.5629683,942
5905,1782309481.562971,760
5906,1782309481.5629737,832
5907,1782309481.5629764,515
5908,1782309481.5629785,922
5909,1782309481.5629807,763
5910,1782309481.8599043,811
5911,1782309481.8599167,485
5912,1782309481.8599195,895
5913,1782309481.859922,752
5914,1782309481.8599243,813
5915,1782309481.8599265,496
5916,1782309481.8599286,900
5917,1782309481.859931,778
5918,1782309481.8599327,825
5919,1782309481.8599348,549
5920,1782309481.8617525,928
5921,1782309481.8617551,807
5922,1782309481.8617563,823
5923,1782309481.8617573,519
5924,1782309481.8617582,899
5925,1782309481.861759,778
5926,1782309481.86176,789
5927,1782309481.861761,502
5928,1782309481.861762,871
5929,1782309481.8617628,337
5930,1782309481.8617885,717
5931,1782309481.86179,577
5932,1782309481.8617911,911
5933,1782309481.8617926,372
5934,1782309481.8617938,790
5935,1782309481.8617952,574
5936,1782309481.8617961,904
5937,1782309481.861798,359
5938,1782309481.8618028,785
5939,1782309481.8618047,562
5940,1782309481.8878298,894
5941,1782309481.88784,361
5942,1782309481.887842,764
5943,1782309481.8878438,604
5944,1782309481.8878448,903
5945,1782309481.8878465,449
5946,1782309481.8878474,797
5947,1782309481.8878484,617
5948,1782309481.8878498,743
5949,1782309481.887851,370
5950,1782309482.0638998,754
5951,1782309482.0639179,602
5952,1782309482.063921,793
5953,1782309482.0639234,373
5954,1782309482.0639274,855
5955,1782309482.0639296,597
5956,1782309482.0639324,871
5957,1782309482.063935,411
5958,1782309482.0639372,925
5959,1782309482.0639396,642
5960,1782309482.2712135,904
5961,1782309482.2712257,399
5962,1782309482.271228,881
5963,1782309482.2712302,614
5964,1782309482.271232,841
5965,1782309482.2712336,388
5966,1782309482.2712352,888
5967,1782309482.2712371,633
5968,1782309482.2712386,824
5969,1782309482.2712405,443
5970,1782309482.2713635,913
5971,1782309482.2713656,692
5972,1782309482.271367,833
5973,1782309482.271369,436
5974,1782309482.2713704,885
5975,1782309482.2713723,680
5976,1782309482.2713742,823
5977,1782309482.271376,374
5978,1782309482.2713773,901
5979,1782309482.2713795,240
5980,1782309482.4739275,841
5981,1782309482.4739432,419
5982,1782309482.4739482,920
5983,1782309482.4739506,257
5984,1782309482.4739528,869
5985,1782309482.4739559,449
5986,1782309482.4739578,934
5987,1782309482.4739602,250
5988,1782309482.4739628,852
5989,1782309482.4739652,454
5990,1782309482.4741168,902
5991,1782309482.4741194,272
5992,1782309482.4741216,828
5993,1782309482.4741232,514
5994,1782309482.4741254,894
5995,1782309482.474127,295
5996,1782309482.474129,838
5997,1782309482.4741309,501
5998,1782309482.4741333,946
5999,1782309482.4741354,301
6000,1782309482.4883013,841
6001,1782309482.4883134,512
6002,1782309482.4883153,866
6003,1782309482.4883173,292
6004,1782309482.488319,871
6005,1782309482.4883208,478
6006,1782309482.4883225,850
6007,1782309482.4883244,317
6008,1782309482.488326,887
6009,1782309482.4883273,498
6010,1782309482.6807523,941
6011,1782309482.680771,458
6012,1782309482.680774,900
6013,1782309482.6807761,544
6014,1782309482.68078,890
6015,1782309482.6807823,314
6016,1782309482.6807845,911
6017,1782309482.6807864,530
6018,1782309482.6807883,886
6019,1782309482.68079,317
6020,1782309482.8833508,896
6021,1782309482.8833642,533
6022,1782309482.8833675,867
6023,1782309482.8833694,386
6024,1782309482.883372,911
6025,1782309482.8833745,621
6026,1782309482.8833764,866
6027,1782309482.8833785,355
6028,1782309482.8833802,909
6029,1782309482.8833828,186
6030,1782309482.8852792,882
6031,1782309482.8852823,311
6032,1782309482.8852835,891
6033,1782309482.8852847,205
6034,1782309482.8852856,855
6035,1782309482.8852866,363
6036,1782309482.8852875,935
6037,1782309482.8852887,219
6038,1782309482.8852894,882
6039,1782309482.8852904,389
6040,1782309483.156481,921
6041,1782309483.1564991,215
6042,1782309483.1565032,864
6043,1782309483.1565063,400
6044,1782309483.1565087,914
6045,1782309483.156511,218
6046,1782309483.1565135,818
6047,1782309483.1565158,377
6048,1782309483.1565182,922
6049,1782309483.1565206,230
6050,1782309483.1961808,887
6051,1782309483.196204,408
6052,1782309483.196207,913
6053,1782309483.1962097,226
6054,1782309483.1962125,854
6055,1782309483.1962147,412
6056,1782309483.1962168,852
6057,1782309483.1962192,215
6058,1782309483.196221,861
6059,1782309483.1962233,480
6060,1782309483.401488,920
6061,1782309483.4015026,257
6062,1782309483.4015048,885
6063,1782309483.401506,438
6064,1782309483.4015076,914
6065,1782309483.4015088,257
6066,1782309483.4015102,894
6067,1782309483.4015605,457
6068,1782309483.4015617,866
6069,1782309483.4015634,246
6070,1782309483.4016936,881
6071,1782309483.4016955,462
6072,1782309483.4016962,874
6073,1782309483.4016976,273
6074,1782309483.401699,912
6075,1782309483.4017003,489
6076,1782309483.4017017,908
6077,1782309483.4017026,287
6078,1782309483.4017036,906
6079,1782309483.401705,117
6080,1782309483.4347289,875
6081,1782309483.4347403,253
6082,1782309483.4347422,884
6083,1782309483.4347436,132
6084,1782309483.4347448,862
6085,1782309483.4347458,275
6086,1782309483.4347472,927
6087,1782309483.4347484,182
6088,1782309483.4347494,916
6089,1782309483.4347506,323
6090,1782309483.439261,909
6091,1782309483.439268,170
6092,1782309483.4392695,925
6093,1782309483.4392707,300
6094,1782309483.439272,867
6095,1782309483.439273,144
6096,1782309483.4392743,850
6097,1782309483.4392753,304
6098,1782309483.4392762,906
6099,1782309483.4392776,188
6100,1782309483.4927993,892
6101,1782309483.492816,341
6102,1782309483.4928188,915
6103,1782309483.4928217,198
6104,1782309483.4928246,867
6105,1782309483.4928267,353
6106,1782309483.492829,874
6107,1782309483.4928312,181
6108,1782309483.4928343,878
6109,1782309483.4928362,346
6110,1782309483.614165,904
6111,1782309483.614184,193
6112,1782309483.6141872,891
6113,1782309483.6141908,369
6114,1782309483.6141932,913
6115,1782309483.6142194,231
6116,1782309483.614222,889
6117,1782309483.6142244,415
6118,1782309483.6142266,876
6119,1782309483.6142285,184
6120,1782309483.718549,890
6121,1782309483.7185626,347
6122,1782309483.7185657,872
6123,1782309483.718568,194
6124,1782309483.7185707,909
6125,1782309483.7185736,374
6126,1782309483.718576,919
6127,1782309483.718578,220
6128,1782309483.7185802,891
6129,1782309483.7185826,52
6130,1782309483.9078705,888
6131,1782309483.9078798,279
6132,1782309483.9078832,908
6133,1782309483.9078858,77
6134,1782309483.9078884,909
6135,1782309483.9078903,208
6136,1782309483.9078927,913
6137,1782309483.9078948,118
6138,1782309483.9078965,926
6139,1782309483.9078987,238
6140,1782309483.9203556,897
6141,1782309483.92037,80
6142,1782309483.920374,935
6143,1782309483.9203768,258
6144,1782309483.9203808,902
6145,1782309483.9203832,101
6146,1782309483.9203856,912
6147,1782309483.9203875,246
6148,1782309483.9203897,868
6149,1782309483.9203918,93
6150,1782309484.1118639,894
6151,1782309484.1118815,250
6152,1782309484.111885,918
6153,1782309484.111889,91
6154,1782309484.1118927,919
6155,1782309484.111896,252
6156,1782309484.1118994,907
6157,1782309484.1119027,116
6158,1782309484.1119063,907
6159,1782309484.1119096,277
6160,1782309484.1121602,904
6161,1782309484.1121633,117
6162,1782309484.1121657,911
6163,1782309484.1121676,271
6164,1782309484.11217,917
6165,1782309484.1121721,135
6166,1782309484.1121743,928
6167,1782309484.1121764,284
